Timestamp,Flux
-0.18,0.9998161750414499
-0.17758389261744967,1.0002464875866817
-0.17516778523489931,0.9997545953853872
-0.172751677852349,0.9997532113461002
-0.17033557046979866,1.0001312411818857
-0.1679194630872483,1.000607723497429
-0.16550335570469799,1.0003298451863667
-0.16308724832214766,1.0001104728575532
-0.1606711409395973,1.0000253535781385
-0.15825503355704698,1.0000557664587786
-0.15583892617449663,1.0003394326795247
-0.1534228187919463,0.9997943747637221
-0.15100671140939598,0.999888147859067
-0.14859060402684562,0.9996738489382998
-0.1461744966442953,1.0004308189986042
-0.14375838926174495,0.999851664767657
-0.14134228187919462,1.0001611671888513
-0.1389261744966443,1.0003582698711837
-0.13651006711409397,0.9998896586132621
-0.13409395973154362,0.9996297631958999
-0.1316778523489933,0.9994133365512559
-0.12926174496644294,0.9999785660321113
-0.1268456375838926,0.9997313993616296
-0.12442953020134229,0.9998832382032279
-0.12201342281879195,0.9995233821402207
-0.11959731543624161,0.9997410677265205
-0.11718120805369127,0.9998105146843325
-0.11476510067114094,0.9991093237480314
-0.1123489932885906,0.9993698729549908
-0.10993288590604026,0.9988193915172361
-0.10751677852348993,0.9977063133527686
-0.1051006711409396,0.996950914809894
-0.10268456375838926,0.9964081757082628
-0.10026845637583892,0.9952165265759283
-0.0978523489932886,0.9937976204419035
-0.09543624161073826,0.9933586664926263
-0.09302013422818792,0.991341828414653
-0.09060402684563758,0.9902227876031666
-0.08818791946308725,0.9888126505874483
-0.08577181208053691,0.9870403452131341
-0.08335570469798657,0.9859935319612152
-0.08093959731543625,0.9841023158167131
-0.07852348993288591,0.981626831720344
-0.07610738255033557,0.9793655326057473
-0.07369127516778523,0.9773501190236199
-0.0712751677852349,0.9753333954383064
-0.06885906040268457,0.9722613863050057
-0.06644295302013423,0.9702443027203805
-0.0640268456375839,0.9673030977934142
-0.06161073825503356,0.964658744499124
-0.05919463087248322,0.961503330508812
-0.05677852348993288,0.9587066048855288
-0.054362416107382544,0.9559100465299161
-0.05194630872483222,0.9524554595159026
-0.04953020134228189,0.9492161091297623
-0.04711409395973154,0.9456946748075714
-0.044697986577181215,0.941240768269292
-0.04228187919463089,0.9379825369157241
-0.039865771812080536,0.9340551272733354
-0.03744966442953021,0.9302764746371158
-0.03503355704697986,0.9253302500091415
-0.03261744966442953,0.9219477097714638
-0.030201342281879207,0.9176964055129755
-0.027785234899328853,0.9127900929633936
-0.025369127516778528,0.9086837334435094
-0.022953020134228203,0.904677687950766
-0.02053691275167785,0.9020603402182539
-0.018120805369127524,0.8993874327338967
-0.0157046979865772,0.8970245795671665
-0.013288590604026845,0.8947837019679744
-0.01087248322147652,0.893075408314808
-0.008456375838926167,0.8916174611019808
-0.006040268456375841,0.8910060152850277
-0.003624161073825516,0.889211902317982
-0.0012080536912751627,0.8889060125328578
0.0012080536912751627,0.8874917637787384
0.003624161073825488,0.8869407921549396
0.006040268456375841,0.8872814610103025
0.008456375838926167,0.8861267434145084
0.010872483221476492,0.8861387755598548
0.013288590604026845,0.8855649220881455
0.01570469798657717,0.886216457875677
0.018120805369127496,0.8858850718876042
0.02053691275167785,0.8869433901474094
0.022953020134228175,0.8868277184547256
0.025369127516778528,0.887159883260026
0.027785234899328853,0.8878230644778768
0.03020134228187918,0.8889832455362902
0.03261744966442953,0.89026435919695
0.03503355704697986,0.8908493154908648
0.03744966442953018,0.8926058177638106
0.039865771812080536,0.8935843358291853
0.04228187919463086,0.8953827773538199
0.04469798657718119,0.8978986742646674
0.04711409395973154,0.8991061160512978
0.049530201342281865,0.9015147708499426
0.05194630872483219,0.9039096307627773
0.054362416107382544,0.9060364406242866
0.05677852348993287,0.9083652597831304
0.05919463087248322,0.9112885155988122
0.06161073825503355,0.9144569474893631
0.06402684563758387,0.9171427872876502
0.06644295302013423,0.9197596303270706
0.06885906040268455,0.9227289803015845
0.0712751677852349,0.9255074595202678
0.07369127516778523,0.9293200796641173
0.07610738255033556,0.9327140497097542
0.07852348993288588,0.9363490372175512
0.08093959731543621,0.9396233137099423
0.08335570469798659,0.9430472054140955
0.08577181208053691,0.9462403214300407
0.08818791946308724,0.9503480795357307
0.09060402684563756,0.9541133271802608
0.09302013422818789,0.9576144500819951
0.09543624161073821,0.9615604973136087
0.0978523489932886,0.9656388016296377
0.10026845637583892,0.968977703476286
0.10268456375838925,0.972812083330744
0.10510067114093957,0.9768289758986073
0.1075167785234899,0.9798349646183326
0.10993288590604028,0.9835053409764479
0.1123489932885906,0.9876657495949719
0.11476510067114093,0.9894431569837779
0.11718120805369125,0.9924798212195403
0.11959731543624158,0.9947284566371374
0.1220134228187919,0.9966675159649022
0.12442953020134229,0.9978724758280029
0.1268456375838926,0.9992580309310973
0.12926174496644294,1.0004249452924727
0.13167785234899326,0.9995342723371168
0.1340939597315436,1.0002775761874907
0.13651006711409397,0.999743615732834
0.1389261744966443,1.0003234051716907
0.14134228187919462,1.0001005185876455
0.14375838926174495,0.9996468424564136
0.14617449664429527,1.0005263685496868
0.1485906040268456,1.0001291567095492
0.15100671140939598,1.000179976118268
0.1534228187919463,0.9999793050330376
0.15583892617449663,0.999803678212966
0.15825503355704695,0.9997447081735783
0.16067114093959728,1.000163955719963
0.16308724832214766,0.9996888511887305
0.16550335570469799,0.9997394126487817
0.1679194630872483,0.9998290423272548
0.17033557046979864,0.9998338522138038
0.17275167785234896,1.0001081988384142
0.1751677852348993,1.000356537821756
0.17758389261744967,1.0004871042124217
0.18,1.0002148102538129
